province_state,country_region,lat,long,confirmed,deaths,date
,Belgium,50.8333,4.0,16770,1143,2020-04-03
,Benin,9.3077,2.3158,16,0,2020-04-03
,Bhutan,27.5142,90.4336,5,0,2020-04-03
,Bolivia,-16.2902,-63.5887,132,9,2020-04-03
,Bosnia and Herzegovina,43.9159,17.6791,579,17,2020-04-03
,Brazil,-14.235,-51.9253,9056,359,2020-04-03
,Brunei,4.5353,114.7277,134,1,2020-04-03
,Bulgaria,42.7339,25.4858,485,14,2020-04-03
,Burkina Faso,12.2383,-1.5616,302,16,2020-04-03
,Cabo Verde,16.5388,-23.0418,6,1,2020-04-03
,Cambodia,11.55,104.9167,114,0,2020-04-03
,Cameroon,3.8480000000000003,11.5021,509,8,2020-04-03
Alberta,Canada,53.9333,-116.5765,969,13,2020-04-03
British Columbia,Canada,49.2827,-123.1207,1174,31,2020-04-03
Grand Princess,Canada,37.6489,-122.6655,13,0,2020-04-03
Manitoba,Canada,53.7609,-98.8139,182,2,2020-04-03
New Brunswick,Canada,46.5653,-66.4619,91,0,2020-04-03
Newfoundland and Labrador,Canada,53.1355,-57.6604,195,1,2020-04-03
Nova Scotia,Canada,44.681999999999995,-63.7443,207,0,2020-04-03
Ontario,Canada,51.2538,-85.3232,3255,67,2020-04-03
Prince Edward Island,Canada,46.5107,-63.4168,22,0,2020-04-03
Quebec,Canada,52.9399,-73.5491,6101,61,2020-04-03
Saskatchewan,Canada,52.9399,-106.4509,220,3,2020-04-03
,Central African Republic,6.6111,20.9394,8,0,2020-04-03
,Chad,15.4542,18.7322,8,0,2020-04-03
,Chile,-35.6751,-71.543,3737,22,2020-04-03
Anhui,China,31.8257,117.2264,990,6,2020-04-03
Beijing,China,40.1824,116.4142,584,8,2020-04-03
Chongqing,China,30.0572,107.874,579,6,2020-04-03
Fujian,China,26.0789,117.9874,349,1,2020-04-03
Gansu,China,37.8099,101.0583,138,2,2020-04-03
Guangdong,China,23.3417,113.4244,1514,8,2020-04-03
Guangxi,China,23.8298,108.7881,254,2,2020-04-03
Guizhou,China,26.8154,106.8748,146,2,2020-04-03
Hainan,China,19.1959,109.7453,168,6,2020-04-03
Hebei,China,39.549,116.1306,326,6,2020-04-03
Heilongjiang,China,47.861999999999995,127.7615,489,13,2020-04-03
Henan,China,33.882,113.61399999999999,1276,22,2020-04-03
Hong Kong,China,22.3,114.2,845,4,2020-04-03
Hubei,China,30.9756,112.2707,67802,3203,2020-04-03
Hunan,China,27.6104,111.7088,1019,4,2020-04-03
Inner Mongolia,China,44.0935,113.9448,117,1,2020-04-03
Jiangsu,China,32.9711,119.455,651,0,2020-04-03
Jiangxi,China,27.614,115.7221,937,1,2020-04-03
Jilin,China,43.6661,126.1923,98,1,2020-04-03
Liaoning,China,41.2956,122.6085,141,2,2020-04-03
Macau,China,22.1667,113.55,43,0,2020-04-03
Ningxia,China,37.2692,106.1655,75,0,2020-04-03
Qinghai,China,35.7452,95.9956,18,0,2020-04-03
Shaanxi,China,35.1917,108.8701,255,3,2020-04-03
Shandong,China,36.3427,118.1498,778,7,2020-04-03
Shanghai,China,31.201999999999998,121.4491,526,6,2020-04-03
Shanxi,China,37.5777,112.2922,137,0,2020-04-03
Sichuan,China,30.6171,102.7103,555,3,2020-04-03
Tianjin,China,39.3054,117.323,180,3,2020-04-03
Tibet,China,31.6927,88.0924,1,0,2020-04-03
Xinjiang,China,41.1129,85.2401,76,3,2020-04-03
Yunnan,China,24.974,101.48700000000001,184,2,2020-04-03
Zhejiang,China,29.1832,120.0934,1260,1,2020-04-03
,Colombia,4.5709,-74.2973,1267,25,2020-04-03
,Congo (Brazzaville),-4.0383,21.7587,22,2,2020-04-03
,Congo (Kinshasa),-4.0383,21.7587,134,13,2020-04-03
,Costa Rica,9.7489,-83.7534,416,2,2020-04-03
,Cote d'Ivoire,7.54,-5.5471,218,1,2020-04-03
,Croatia,45.1,15.2,1079,8,2020-04-03
,Diamond Princess,0.0,0.0,712,11,2020-04-03
,Cuba,22.0,-80.0,269,6,2020-04-03
,Cyprus,35.1264,33.4299,396,11,2020-04-03
,Czechia,49.8175,15.472999999999999,4091,53,2020-04-03
Faroe Islands,Denmark,61.8926,-6.9118,179,0,2020-04-03
Greenland,Denmark,71.7069,-42.6043,10,0,2020-04-03
,Denmark,56.2639,9.5018,3757,139,2020-04-03
,Djibouti,11.8251,42.5903,49,0,2020-04-03
,Dominican Republic,18.7357,-70.1627,1488,68,2020-04-03
,Ecuador,-1.8312,-78.1834,3368,145,2020-04-03
,Egypt,26.0,30.0,985,66,2020-04-03
,El Salvador,13.7942,-88.8965,46,2,2020-04-03
,Equatorial Guinea,1.5,10.0,16,0,2020-04-03
,Eritrea,15.1794,39.7823,22,0,2020-04-03
,Estonia,58.5953,25.0136,961,12,2020-04-03
,Eswatini,-26.5225,31.4659,9,0,2020-04-03
,Ethiopia,9.145,40.4897,35,0,2020-04-03
,Fiji,-17.7134,178.065,7,0,2020-04-03
,Finland,64.0,26.0,1615,20,2020-04-03
French Guiana,France,3.9339,-53.1258,57,0,2020-04-03
French Polynesia,France,-17.6797,149.4068,39,0,2020-04-03
Guadeloupe,France,16.25,-61.5833,130,7,2020-04-03
Mayotte,France,-12.8275,45.1662,128,2,2020-04-03
New Caledonia,France,-20.9043,165.618,18,0,2020-04-03
Reunion,France,-21.1351,55.2471,321,0,2020-04-03
Saint Barthelemy,France,17.9,-62.8333,6,0,2020-04-03
St Martin,France,18.0708,-63.0501,22,1,2020-04-03
Martinique,France,14.6415,-61.0242,143,3,2020-04-03
,France,46.2276,2.2137,64338,6507,2020-04-03
,Gabon,-0.8037,11.6094,21,1,2020-04-03
,Gambia,13.4432,-15.3101,4,1,2020-04-03
,Georgia,42.3154,43.3569,155,0,2020-04-03
,Germany,51.0,9.0,91159,1275,2020-04-03
,Ghana,7.9465,-1.0232,205,5,2020-04-03
,Greece,39.0742,21.8243,1613,63,2020-04-03
,Guatemala,15.7835,-90.2308,50,1,2020-04-03
,Guinea,9.9456,-9.6966,73,0,2020-04-03
,Guyana,5.0,-58.75,23,4,2020-04-03
,Haiti,18.9712,-72.2852,18,0,2020-04-03
,Holy See,41.9029,12.4534,7,0,2020-04-03
,Honduras,15.2,-86.2419,222,15,2020-04-03
,Hungary,47.1625,19.5033,623,26,2020-04-03
,Iceland,64.9631,-19.0208,1364,4,2020-04-03
,India,21.0,78.0,2567,72,2020-04-03
,Indonesia,-0.7893,113.9213,1986,181,2020-04-03
,Iran,32.0,53.0,53183,3294,2020-04-03
,Iraq,33.0,44.0,820,54,2020-04-03
,Ireland,53.1424,-7.6921,4273,120,2020-04-03
,Israel,31.0,35.0,7428,40,2020-04-03
,Italy,43.0,12.0,119827,14681,2020-04-03
,Jamaica,18.1096,-77.2975,47,3,2020-04-03
,Japan,36.0,138.0,2617,63,2020-04-03
,Jordan,31.24,36.51,310,5,2020-04-03
,Kazakhstan,48.0196,66.9237,464,6,2020-04-03
,Kenya,-0.0236,37.9062,122,4,2020-04-03
,"Korea, South",36.0,128.0,10062,174,2020-04-03
,Kuwait,29.5,47.75,417,0,2020-04-03
,Kyrgyzstan,41.2044,74.7661,130,1,2020-04-03
,Latvia,56.8796,24.6032,493,1,2020-04-03
,Lebanon,33.8547,35.8623,508,17,2020-04-03
,Liberia,6.4281,-9.4295,7,0,2020-04-03
,Liechtenstein,47.14,9.55,75,0,2020-04-03
,Lithuania,55.1694,23.8813,696,9,2020-04-03
,Luxembourg,49.8153,6.1296,2612,31,2020-04-03
,Madagascar,-18.7669,46.8691,70,0,2020-04-03
,Malaysia,2.5,112.5,3333,53,2020-04-03
,Maldives,3.2028,73.2207,19,0,2020-04-03
,Malta,35.9375,14.3754,202,0,2020-04-03
,Mauritania,21.0079,10.9408,6,1,2020-04-03
,Mauritius,-20.2,57.5,186,7,2020-04-03
,Mexico,23.6345,-102.5528,1510,50,2020-04-03
,Moldova,47.4116,28.3699,591,8,2020-04-03
,Monaco,43.7333,7.4167,64,1,2020-04-03
,Mongolia,46.8625,103.8467,14,0,2020-04-03
,Montenegro,42.5,19.3,174,2,2020-04-03
,Morocco,31.7917,-7.0926,791,48,2020-04-03
,Namibia,-22.9576,18.4904,14,0,2020-04-03
,Nepal,28.1667,84.25,6,0,2020-04-03
Aruba,Netherlands,12.5186,-70.0358,62,0,2020-04-03
Curacao,Netherlands,12.1696,-68.99,11,1,2020-04-03
Sint Maarten,Netherlands,18.0425,-63.0548,23,2,2020-04-03
,Netherlands,52.1326,5.2913,15723,1487,2020-04-03
,New Zealand,-40.9006,174.886,868,1,2020-04-03
,Nicaragua,12.8654,-85.2072,5,1,2020-04-03
,Niger,17.6078,8.0817,120,5,2020-04-03
,Nigeria,9.082,8.6753,210,4,2020-04-03
,North Macedonia,41.6086,21.7453,430,12,2020-04-03
,Norway,60.472,8.4689,5370,59,2020-04-03
,Oman,21.0,57.0,252,1,2020-04-03
,Pakistan,30.3753,69.3451,2686,40,2020-04-03
,Panama,8.538,-80.7821,1475,37,2020-04-03
,Papua New Guinea,-6.315,143.9555,1,0,2020-04-03
,Paraguay,-23.4425,-58.4438,92,3,2020-04-03
,Peru,-9.19,-75.0152,1595,61,2020-04-03
,Philippines,13.0,122.0,3018,136,2020-04-03
,Poland,51.9194,19.1451,3383,71,2020-04-03
,Portugal,39.3999,-8.2245,9886,246,2020-04-03
,Qatar,25.3548,51.1839,1075,3,2020-04-03
,Romania,45.9432,24.9668,3183,133,2020-04-03
,Russia,60.0,90.0,4149,34,2020-04-03
,Rwanda,-1.9403,29.8739,89,0,2020-04-03
,Saint Lucia,13.9094,-60.9789,13,0,2020-04-03
,Saint Vincent and the Grenadines,12.9843,-61.2872,3,0,2020-04-03
,San Marino,43.9424,12.4578,245,30,2020-04-03
,Saudi Arabia,24.0,45.0,2039,25,2020-04-03
,Senegal,14.4974,-14.4524,207,1,2020-04-03
,Serbia,44.0165,21.0059,1476,39,2020-04-03
,Seychelles,-4.6796,55.492,10,0,2020-04-03
,Singapore,1.2833,103.8333,1114,5,2020-04-03
,Slovakia,48.669,19.699,450,1,2020-04-03
,Slovenia,46.1512,14.9955,934,20,2020-04-03
,Somalia,5.1521,46.1996,7,0,2020-04-03
,South Africa,-30.5595,22.9375,1505,9,2020-04-03
,Spain,40.0,-4.0,119199,11198,2020-04-03
,Sri Lanka,7.0,81.0,159,4,2020-04-03
,Sudan,12.8628,30.2176,10,2,2020-04-03
,Suriname,3.9193,-56.0278,10,1,2020-04-03
,Sweden,63.0,16.0,6131,358,2020-04-03
,Switzerland,46.8182,8.2275,19606,591,2020-04-03
,Taiwan*,23.7,121.0,348,5,2020-04-03
,Tanzania,-6.369,34.8888,20,1,2020-04-03
,Thailand,15.0,101.0,1978,19,2020-04-03
,Togo,8.6195,0.8248,40,3,2020-04-03
,Trinidad and Tobago,10.6918,-61.2225,98,6,2020-04-03
,Tunisia,34.0,9.0,495,18,2020-04-03
,Turkey,38.9637,35.2433,20921,425,2020-04-03
,Uganda,1.0,32.0,48,0,2020-04-03
,Ukraine,48.3794,31.1656,1072,27,2020-04-03
,United Arab Emirates,24.0,54.0,1264,9,2020-04-03
Bermuda,United Kingdom,32.3078,-64.7505,35,0,2020-04-03
Cayman Islands,United Kingdom,19.3133,-81.2546,28,1,2020-04-03
Channel Islands,United Kingdom,49.3723,-2.3644,232,4,2020-04-03
Gibraltar,United Kingdom,36.1408,-5.3536,95,0,2020-04-03
Isle of Man,United Kingdom,54.2361,-4.5481,114,1,2020-04-03
Montserrat,United Kingdom,16.7425,-62.1874,6,0,2020-04-03
,United Kingdom,55.3781,-3.4360000000000004,38168,3605,2020-04-03
,Uruguay,-32.5228,-55.7658,369,4,2020-04-03
,US,37.0902,-95.7129,275586,7087,2020-04-03
,Uzbekistan,41.3775,64.5853,227,2,2020-04-03
,Venezuela,6.4238,-66.5897,153,7,2020-04-03
,Vietnam,16.0,108.0,237,0,2020-04-03
,Zambia,-15.4167,28.2833,39,1,2020-04-03
,Zimbabwe,-20.0,30.0,9,1,2020-04-03
Diamond Princess,Canada,0.0,0.0,0,1,2020-04-03
,Dominica,15.415,-61.371,12,0,2020-04-03
,Grenada,12.1165,-61.678999999999995,12,0,2020-04-03
,Mozambique,-18.665695,35.529562,10,0,2020-04-03
,Syria,34.802075,38.99681500000001,16,2,2020-04-03
,Timor-Leste,-8.874217,125.727539,1,0,2020-04-03
,Belize,13.1939,-59.5432,4,0,2020-04-03
Recovered,Canada,0.0,0.0,0,0,2020-04-03
,Laos,19.856270000000002,102.495496,10,0,2020-04-03
,Libya,26.3351,17.228331,11,1,2020-04-03
,West Bank and Gaza,31.9522,35.2332,194,1,2020-04-03
,Guinea-Bissau,11.8037,-15.1804,15,0,2020-04-03
,Mali,17.570692,-3.996166000000001,39,3,2020-04-03
,Saint Kitts and Nevis,17.357822,-62.782998,9,0,2020-04-03
Northwest Territories,Canada,64.8255,-124.8457,2,0,2020-04-03
Yukon,Canada,64.2823,-135.0,6,0,2020-04-03
,Kosovo,42.602636,20.902977,126,1,2020-04-03
,Burma,21.9162,95.956,20,1,2020-04-03
Anguilla,United Kingdom,18.2206,-63.0686,3,0,2020-04-03
British Virgin Islands,United Kingdom,18.4207,-64.64,3,0,2020-04-03
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5,0,2020-04-03
,MS Zaandam,0.0,0.0,9,2,2020-04-03
,Botswana,-22.3285,24.6849,4,1,2020-04-03
,Burundi,-3.3731,29.9189,3,0,2020-04-03
,Sierra Leone,8.460555000000001,-11.779889,2,0,2020-04-03
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2,0,2020-04-03
,Malawi,-13.254307999999998,34.301525,3,0,2020-04-03
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,0,0,2020-04-03
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,0,2020-04-03
,South Sudan,6.877000000000002,31.307,0,0,2020-04-03
,Western Sahara,24.2155,-12.8858,0,0,2020-04-03
,Sao Tome and Principe,0.18636,6.613081,0,0,2020-04-03
,Afghanistan,33.0,65.0,299,7,2020-04-04
,Albania,41.1533,20.1683,333,20,2020-04-04
,Algeria,28.0339,1.6596,1251,130,2020-04-04
,Andorra,42.5063,1.5218,466,17,2020-04-04
,Angola,-11.2027,17.8739,10,2,2020-04-04
,Antigua and Barbuda,17.0608,-61.7964,15,0,2020-04-04
,Argentina,-38.4161,-63.6167,1451,43,2020-04-04
,Armenia,40.0691,45.0382,770,7,2020-04-04
Australian Capital Territory,Australia,-35.4735,149.0124,93,2,2020-04-04
New South Wales,Australia,-33.8688,151.2093,2493,12,2020-04-04
Northern Territory,Australia,-12.4634,130.8456,26,0,2020-04-04
Queensland,Australia,-28.0167,153.4,900,4,2020-04-04
South Australia,Australia,-34.9285,138.6007,407,0,2020-04-04
Tasmania,Australia,-41.4545,145.9707,80,2,2020-04-04
Victoria,Australia,-37.8136,144.9631,1115,8,2020-04-04
Western Australia,Australia,-31.9505,115.8605,436,2,2020-04-04
,Austria,47.5162,14.5501,11781,186,2020-04-04
,Azerbaijan,40.1431,47.5769,521,5,2020-04-04
,Bahamas,25.0343,-77.3963,28,4,2020-04-04
,Bahrain,26.0275,50.55,688,4,2020-04-04
,Bangladesh,23.685,90.3563,70,8,2020-04-04
,Barbados,13.1939,-59.5432,52,0,2020-04-04
,Belarus,53.7098,27.9534,440,5,2020-04-04
,Belgium,50.8333,4.0,18431,1283,2020-04-04
,Benin,9.3077,2.3158,16,0,2020-04-04
,Bhutan,27.5142,90.4336,5,0,2020-04-04
,Bolivia,-16.2902,-63.5887,139,10,2020-04-04
,Bosnia and Herzegovina,43.9159,17.6791,624,21,2020-04-04
,Brazil,-14.235,-51.9253,10360,445,2020-04-04
,Brunei,4.5353,114.7277,135,1,2020-04-04
,Bulgaria,42.7339,25.4858,503,17,2020-04-04
,Burkina Faso,12.2383,-1.5616,318,16,2020-04-04
,Cabo Verde,16.5388,-23.0418,7,1,2020-04-04
,Cambodia,11.55,104.9167,114,0,2020-04-04
,Cameroon,3.8480000000000003,11.5021,555,9,2020-04-04
Alberta,Canada,53.9333,-116.5765,1075,18,2020-04-04
British Columbia,Canada,49.2827,-123.1207,1203,38,2020-04-04
Grand Princess,Canada,37.6489,-122.6655,13,0,2020-04-04
Manitoba,Canada,53.7609,-98.8139,182,2,2020-04-04
New Brunswick,Canada,46.5653,-66.4619,91,0,2020-04-04
Newfoundland and Labrador,Canada,53.1355,-57.6604,195,1,2020-04-04
Nova Scotia,Canada,44.681999999999995,-63.7443,236,0,2020-04-04
Ontario,Canada,51.2538,-85.3232,3630,94,2020-04-04
Prince Edward Island,Canada,46.5107,-63.4168,22,0,2020-04-04
Quebec,Canada,52.9399,-73.5491,6101,61,2020-04-04
Saskatchewan,Canada,52.9399,-106.4509,220,3,2020-04-04
,Central African Republic,6.6111,20.9394,8,0,2020-04-04
,Chad,15.4542,18.7322,9,0,2020-04-04
,Chile,-35.6751,-71.543,4161,27,2020-04-04
Anhui,China,31.8257,117.2264,990,6,2020-04-04
Beijing,China,40.1824,116.4142,585,8,2020-04-04
Chongqing,China,30.0572,107.874,579,6,2020-04-04
Fujian,China,26.0789,117.9874,350,1,2020-04-04
Gansu,China,37.8099,101.0583,138,2,2020-04-04
Guangdong,China,23.3417,113.4244,1516,8,2020-04-04
Guangxi,China,23.8298,108.7881,254,2,2020-04-04
Guizhou,China,26.8154,106.8748,146,2,2020-04-04
Hainan,China,19.1959,109.7453,168,6,2020-04-04
Hebei,China,39.549,116.1306,326,6,2020-04-04
Heilongjiang,China,47.861999999999995,127.7615,491,13,2020-04-04
Henan,China,33.882,113.61399999999999,1276,22,2020-04-04
Hong Kong,China,22.3,114.2,862,4,2020-04-04
Hubei,China,30.9756,112.2707,67803,3207,2020-04-04
Hunan,China,27.6104,111.7088,1019,4,2020-04-04
Inner Mongolia,China,44.0935,113.9448,117,1,2020-04-04
Jiangsu,China,32.9711,119.455,651,0,2020-04-04
Jiangxi,China,27.614,115.7221,937,1,2020-04-04
Jilin,China,43.6661,126.1923,98,1,2020-04-04
Liaoning,China,41.2956,122.6085,141,2,2020-04-04
Macau,China,22.1667,113.55,43,0,2020-04-04
Ningxia,China,37.2692,106.1655,75,0,2020-04-04
Qinghai,China,35.7452,95.9956,18,0,2020-04-04
Shaanxi,China,35.1917,108.8701,256,3,2020-04-04
Shandong,China,36.3427,118.1498,778,7,2020-04-04
Shanghai,China,31.201999999999998,121.4491,529,6,2020-04-04
Shanxi,China,37.5777,112.2922,137,0,2020-04-04
Sichuan,China,30.6171,102.7103,557,3,2020-04-04
Tianjin,China,39.3054,117.323,180,3,2020-04-04
Tibet,China,31.6927,88.0924,1,0,2020-04-04
Xinjiang,China,41.1129,85.2401,76,3,2020-04-04
Yunnan,China,24.974,101.48700000000001,184,2,2020-04-04
Zhejiang,China,29.1832,120.0934,1262,1,2020-04-04
,Colombia,4.5709,-74.2973,1406,32,2020-04-04
,Congo (Brazzaville),-4.0383,21.7587,22,2,2020-04-04
,Congo (Kinshasa),-4.0383,21.7587,154,18,2020-04-04
,Costa Rica,9.7489,-83.7534,435,2,2020-04-04
,Cote d'Ivoire,7.54,-5.5471,245,1,2020-04-04
,Croatia,45.1,15.2,1126,12,2020-04-04
,Diamond Princess,0.0,0.0,712,11,2020-04-04
,Cuba,22.0,-80.0,288,6,2020-04-04
,Cyprus,35.1264,33.4299,426,11,2020-04-04
,Czechia,49.8175,15.472999999999999,4472,59,2020-04-04
Faroe Islands,Denmark,61.8926,-6.9118,181,0,2020-04-04
Greenland,Denmark,71.7069,-42.6043,11,0,2020-04-04
,Denmark,56.2639,9.5018,4077,161,2020-04-04
,Djibouti,11.8251,42.5903,50,0,2020-04-04
,Dominican Republic,18.7357,-70.1627,1488,68,2020-04-04
,Ecuador,-1.8312,-78.1834,3465,172,2020-04-04
,Egypt,26.0,30.0,1070,71,2020-04-04
,El Salvador,13.7942,-88.8965,56,3,2020-04-04
,Equatorial Guinea,1.5,10.0,16,0,2020-04-04
,Eritrea,15.1794,39.7823,29,0,2020-04-04
,Estonia,58.5953,25.0136,1039,13,2020-04-04
,Eswatini,-26.5225,31.4659,9,0,2020-04-04
,Ethiopia,9.145,40.4897,38,0,2020-04-04
,Fiji,-17.7134,178.065,12,0,2020-04-04
,Finland,64.0,26.0,1882,25,2020-04-04
French Guiana,France,3.9339,-53.1258,61,0,2020-04-04
French Polynesia,France,-17.6797,149.4068,40,0,2020-04-04
Guadeloupe,France,16.25,-61.5833,134,7,2020-04-04
Mayotte,France,-12.8275,45.1662,134,2,2020-04-04
New Caledonia,France,-20.9043,165.618,17,0,2020-04-04
Reunion,France,-21.1351,55.2471,334,0,2020-04-04
Saint Barthelemy,France,17.9,-62.8333,6,0,2020-04-04
St Martin,France,18.0708,-63.0501,24,2,2020-04-04
Martinique,France,14.6415,-61.0242,145,3,2020-04-04
,France,46.2276,2.2137,89953,7560,2020-04-04
,Gabon,-0.8037,11.6094,21,1,2020-04-04
,Gambia,13.4432,-15.3101,4,1,2020-04-04
,Georgia,42.3154,43.3569,162,1,2020-04-04
,Germany,51.0,9.0,96092,1444,2020-04-04
,Ghana,7.9465,-1.0232,205,5,2020-04-04
,Greece,39.0742,21.8243,1673,68,2020-04-04
,Guatemala,15.7835,-90.2308,61,2,2020-04-04
,Guinea,9.9456,-9.6966,111,0,2020-04-04
,Guyana,5.0,-58.75,23,4,2020-04-04
,Haiti,18.9712,-72.2852,20,0,2020-04-04
,Holy See,41.9029,12.4534,7,0,2020-04-04
,Honduras,15.2,-86.2419,264,15,2020-04-04
,Hungary,47.1625,19.5033,678,32,2020-04-04
,Iceland,64.9631,-19.0208,1417,4,2020-04-04
,India,21.0,78.0,3082,86,2020-04-04
,Indonesia,-0.7893,113.9213,2092,191,2020-04-04
,Iran,32.0,53.0,55743,3452,2020-04-04
,Iraq,33.0,44.0,878,56,2020-04-04
,Ireland,53.1424,-7.6921,4604,137,2020-04-04
,Israel,31.0,35.0,7851,44,2020-04-04
,Italy,43.0,12.0,124632,15362,2020-04-04
,Jamaica,18.1096,-77.2975,53,3,2020-04-04
,Japan,36.0,138.0,3139,77,2020-04-04
,Jordan,31.24,36.51,323,5,2020-04-04
,Kazakhstan,48.0196,66.9237,531,5,2020-04-04
,Kenya,-0.0236,37.9062,126,4,2020-04-04
,"Korea, South",36.0,128.0,10156,177,2020-04-04
